fecha;afp;tipo_de_fondo;tipo_de_instrumento;nemotecnico_del_instrumento;nombre_del_emisor;nacionalidad_del_emisor;unidad_de_reajuste_de_moneda;unidades;precio;inversion;grupo_economico;moneda_contrato_forward;moneda_objeto_forward;precio_ejercicio_forward;plazo_economico;tasa_pactada_del_fondo_swap;tasa_pactada_de_la_contraparte_swap
20170131;cap;A;DEB;USP3143NAW40;CORPORACION NACIONAL DEL COBRE DE CHILE; ;US$;5000000;678.2703;3391351500;21;;;;2575;;
20170131;cap;A;DEB;BCODE-C;CORPORACION NACIONAL DEL COBRE DE CHILE; ;UF;200000;27775.97565;5555195130;21;;;;3107;;
20170131;cup;A;BVL;BVL3BX0926;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;1000;15051.91066;15051910.66;;;;;1679;;
20170131;cup;A;BVL;BVL3AW1221;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;590;10159.61861;5994174.98;;;;;879;;
20170131;cup;A;BVL;BVL3AW0622;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;890;11090.23051;9870305.15;;;;;966;;
20170131;cup;A;BVL;BVL2BX0925;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;300;12555.36526;3766609.58;;;;;1514;;
20170131;cup;A;BVL;BVL3AW0322;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;1300;10627.55638;13815823.29;;;;;922;;
20170131;cup;A;BVL;BVL2CW1220;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;190;7970.20672;1514339.28;;;;;705;;
20170131;cup;A;BVL;BVL3BW0922;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;3933;11749.23849;46209754.98;;;;;1009;;
20170131;cup;A;BVL;BVL3BX0326;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;73;14401.32451;1051296.69;;;;;1597;;
20170131;cup;A;BVL;BVL2CX1225;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;300;13158.31545;3947494.64;;;;;1556;;
20170131;cup;A;BVL;BVL2BW0920;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;90;7368.57244;663171.52;;;;;661;;
20170131;cup;A;BVL;BVL2CX0625;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;450;12531.41569;5639137.06;;;;;1473;;
20170131;cup;A;BVL;BVL3AX0327;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;10590;15349.8328;162554729.35;;;;;1760;;
20170131;cup;A;BVL;BVL2CW0620;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;90;7024.59343;632213.41;;;;;617;;
20170131;cup;A;BVL;BVL3BX0927;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;98;16316.50065;1599017.06;;;;;1840;;
20170131;cup;A;BVL;BVL3AV0619;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;400;6320.05495;2528021.98;;;;;439;;
20170131;cup;A;BVL;BVL2DV0319;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;400;5628.41239;2251364.96;;;;;395;;
20170131;cup;A;BVL;BVL3AX0627;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;14620;15654.86085;228874065.63;;;;;1800;;
20170131;mod;A;BVL;BVL3AX0627;MINISTERIO DE VIVIENDA Y URBANISMO; ;UF;1000;15654.86085;15654860.85;;;;;1800;;
20170131;hab;A;ACC;AGUAS-A;AGUAS ANDINAS S.A.; ;NO;1952793;355.83597;694873991.36;85;;;;;;
20170131;prv;A;ACC;AGUAS-A;AGUAS ANDINAS S.A.; ;NO;1899315;355.83597;675844595.36;85;;;;;;
20170131;prv;A;DEB;BAGUA-P;AGUAS ANDINAS S.A.; ;UF;60000;29735.1032;1784106192;85;;;;4600;;
20170131;cup;A;ACC;AGUAS-A;AGUAS ANDINAS S.A.; ;NO;421547;355.83597;150001585.65;85;;;;;;
20170131;pli;A;DEB;BAGUA-U;AGUAS ANDINAS S.A.; ;UF;2000;31081.27965;62162559.3;85;;;;5160;;
20170131;pli;A;ACC;AGUAS-A;AGUAS ANDINAS S.A.; ;NO;469433;355.83597;167041146.91;85;;;;;;
20170131;pli;A;DEB;BAGUA-V;AGUAS ANDINAS S.A.; ;UF;1000;29063.98885;29063988.85;85;;;;5401;;
20170131;cap;A;DEB;BAGUA-W;AGUAS ANDINAS S.A.; ;UF;85000;28027.05138;2382299367.3;85;;;;5266;;
20170131;cap;A;ACC;AGUAS-A;AGUAS ANDINAS S.A.; ;NO;1675256;355.83597;596116343.76;85;;;;;;
20170131;mod;A;DEB;BAGUA-S;AGUAS ANDINAS S.A.; ;UF;4000;30251.46648;121005865.92;85;;;;4753;;
20170131;mod;A;ACC;AGUAS-A;AGUAS ANDINAS S.A.; ;NO;1101693;355.83597;392021997.3;85;;;;;;
20170131;mod;A;DEB;BCCA-E0115;CAJA DE COMP. DE ASIG. FAMILIAR LA ARAUCANA; ;NO;500000000;0.71707;358535000;147;;;;84;;
20170131;mod;A;DEB;BHER-G0914;CAJA DE COMPENSACION DE ASIG. FAM. LOS HEROES; ;UF;7000;19670.49334;137693453.38;;;;;470;;
20170131;cap;A;DEB;BESVA-M;ESVAL S.A.; ;UF;5000;31284.98259;156424912.95;75;;;;2438;;
20170131;mod;A;DEB;BESVA-Q;ESVAL S.A.; ;UF;2000;27771.76474;55543529.48;75;;;;6132;;
20170131;mod;A;DEB;BESVA-O;ESVAL S.A.; ;UF;5000;30399.11164;151995558.2;75;;;;4298;;
20170131;cup;A;ACC;SMU;SMU S.A.; ;NO;12461818;112.65411;1403875015.77;34;;;;;;
20170131;prv;A;DEB;BPLZA-H;PLAZA S.A.; ;UF;80000;29748.52549;2379882039.2;73;;;;4542;;
20170131;pli;A;DEB;BPLZA-D;PLAZA S.A.; ;UF;1000;30433.32532;30433325.32;73;;;;4110;;
20170131;pli;A;DEB;BPLZA-E;PLAZA S.A.; ;UF;1000;30416.74484;30416744.84;73;;;;4110;;
20170131;pli;A;DEB;BPLZA-N;PLAZA S.A.; ;UF;1000;30439.3785;30439378.5;73;;;;4991;;
20170131;mod;A;DEB;BPLZA-K;PLAZA S.A.; ;UF;3000;30380.6889;91142066.7;73;;;;4771;;
20170131;mod;A;DEB;BPLZA-N;PLAZA S.A.; ;UF;4000;30439.3785;121757514;73;;;;4991;;
20170131;hab;A;DEB;BIELC-D;INVERSIONES ELECTRICAS DEL SUR S.A.; ;UF;20500;31880.03732;653540765.06;53;;;;2312;;
20170131;prv;A;DEB;BIELC-E;INVERSIONES ELECTRICAS DEL SUR S.A.; ;UF;10000;31167.86656;311678665.6;53;;;;3890;;
20170131;prv;A;DEB;BIELC-D;INVERSIONES ELECTRICAS DEL SUR S.A.; ;UF;150000;31880.03732;4782005598;53;;;;2312;;
20170131;hab;A;PFI;PFINHPTN-E;NEVASA HMC S.A. ADMINISTRADORA GENERAL DE FONDOS; ;US$;2160224.1923;676.81683;1462076089.92;142;;;;;;
20170131;hab;A;PFI;PFINHCVC-E;NEVASA HMC S.A. ADMINISTRADORA GENERAL DE FONDOS; ;EUR;5016686.6504;292.46573;1467208923.39;142;;;;;;
20170131;hab;A;PFI;PFIARESI-E;NEVASA HMC S.A. ADMINISTRADORA GENERAL DE FONDOS; ;US$;6722483.7086;407.23081;2737602485.86;142;;;;;;
20170131;hab;A;PFI;PFINHCIP-E;NEVASA HMC S.A. ADMINISTRADORA GENERAL DE FONDOS; ;US$;1460973.4954;1243.37118;1816532338.92;142;;;;;;
20170131;prv;A;PFI;PFIARESI-E;NEVASA HMC S.A. ADMINISTRADORA GENERAL DE FONDOS; ;US$;2068458;407.23081;842339826.79;142;;;;;;
20170131;prv;A;PFI;PFINHCIP-E;NEVASA HMC S.A. ADMINISTRADORA GENERAL DE FONDOS; ;US$;2077214;1243.37118;2582748022.29;142;;;;;;
20170131;prv;A;PFI;PFINHPTN-E;NEVASA HMC S.A. ADMINISTRADORA GENERAL DE FONDOS; ;US$;2559509;676.81683;1732318767.74;142;;;;;;
20170131;prv;A;PFI;PFINHCVC-E;NEVASA HMC S.A. ADMINISTRADORA GENERAL DE FONDOS; ;EUR;2681986;292.46573;784388993.34;142;;;;;;
